county,date,customers_out
Fayette,2023-02-17,8
Fentress,2023-02-17,1
Franklin,2023-02-17,20
Gibson,2023-02-17,2
Grainger,2023-02-17,74
Greene,2023-02-17,1
Grundy,2023-02-17,3
Hamblen,2023-02-17,4
Hamilton,2023-02-17,43
Hancock,2023-02-17,17
Hardeman,2023-02-17,0
Hawkins,2023-02-17,167
Haywood,2023-02-17,10
Henry,2023-02-17,3
Jefferson,2023-02-17,41
Knox,2023-02-17,173
Lake,2023-02-17,18
Lawrence,2023-02-17,23
Loudon,2023-02-17,42
Madison,2023-02-17,60
Marion,2023-02-17,4
Marshall,2023-02-17,6
Maury,2023-02-17,35
McMinn,2023-02-17,76
Meigs,2023-02-17,1211
Monroe,2023-02-17,6
Montgomery,2023-02-17,30
Obion,2023-02-17,1
Pickett,2023-02-17,30
Polk,2023-02-17,23
Rhea,2023-02-17,1
Roane,2023-02-17,273
Robertson,2023-02-17,1141
Rutherford,2023-02-17,5
Sequatchie,2023-02-17,412
Sevier,2023-02-17,351
Shelby,2023-02-17,324
Smith,2023-02-17,2
Stewart,2023-02-17,1
Sullivan,2023-02-17,12
Sumner,2023-02-17,5
Tipton,2023-02-17,2
Unicoi,2023-02-17,1
Union,2023-02-17,76
Van Buren,2023-02-17,1
Washington,2023-02-17,7
White,2023-02-17,1
Williamson,2023-02-17,2
Wilson,2023-02-17,66
Anderson,2023-02-18,2
Bedford,2023-02-18,4
Bledsoe,2023-02-18,1
Blount,2023-02-18,7
Bradley,2023-02-18,1
Carter,2023-02-18,0
Cheatham,2023-02-18,122
Chester,2023-02-18,46
Claiborne,2023-02-18,51
Cocke,2023-02-18,6
Coffee,2023-02-18,35
Cumberland,2023-02-18,129
Davidson,2023-02-18,64
Fayette,2023-02-18,698
Fentress,2023-02-18,1
Franklin,2023-02-18,2
Grainger,2023-02-18,1
Greene,2023-02-18,4
Grundy,2023-02-18,4
Hamblen,2023-02-18,20
Hamilton,2023-02-18,1
Hancock,2023-02-18,30
Hardeman,2023-02-18,382
Hawkins,2023-02-18,17
Haywood,2023-02-18,10
Henry,2023-02-18,3
Jefferson,2023-02-18,1
Knox,2023-02-18,60
Lauderdale,2023-02-18,1
Lawrence,2023-02-18,3
Loudon,2023-02-18,20
Marshall,2023-02-18,2
Maury,2023-02-18,1
McMinn,2023-02-18,102
Meigs,2023-02-18,2413
Monroe,2023-02-18,8
Montgomery,2023-02-18,75
Pickett,2023-02-18,1
Polk,2023-02-18,6
Rhea,2023-02-18,1
Roane,2023-02-18,3740
Robertson,2023-02-18,42
Rutherford,2023-02-18,4
Scott,2023-02-18,0
Sequatchie,2023-02-18,1
Sevier,2023-02-18,135
Shelby,2023-02-18,1216
Stewart,2023-02-18,2
Sullivan,2023-02-18,27
Sumner,2023-02-18,4
Tipton,2023-02-18,2
Unicoi,2023-02-18,1
Union,2023-02-18,4
Washington,2023-02-18,42
Williamson,2023-02-18,28
Wilson,2023-02-18,66
Anderson,2023-02-19,13
Bledsoe,2023-02-19,1
Blount,2023-02-19,42
Bradley,2023-02-19,68
Cheatham,2023-02-19,1
Chester,2023-02-19,46
Claiborne,2023-02-19,50
Cocke,2023-02-19,0
Coffee,2023-02-19,13
Cumberland,2023-02-19,1
Davidson,2023-02-19,34
DeKalb,2023-02-19,1
Fentress,2023-02-19,8307
Franklin,2023-02-19,1
Giles,2023-02-19,14
Grainger,2023-02-19,0
Greene,2023-02-19,3
Grundy,2023-02-19,3
Hamblen,2023-02-19,22
Hardeman,2023-02-19,382
Hawkins,2023-02-19,2
Haywood,2023-02-19,10
Jefferson,2023-02-19,181
Knox,2023-02-19,15
Lawrence,2023-02-19,1
Loudon,2023-02-19,11
Madison,2023-02-19,5
Maury,2023-02-19,1
McMinn,2023-02-19,2
Meigs,2023-02-19,8
Monroe,2023-02-19,3
Montgomery,2023-02-19,35
Obion,2023-02-19,16
Pickett,2023-02-19,31
Roane,2023-02-19,1
Robertson,2023-02-19,5
Rutherford,2023-02-19,6
Scott,2023-02-19,33
Sevier,2023-02-19,56
Shelby,2023-02-19,1150
Sullivan,2023-02-19,4
Sumner,2023-02-19,43
Tipton,2023-02-19,448
Union,2023-02-19,1
Washington,2023-02-19,95
Williamson,2023-02-19,2
Wilson,2023-02-19,1
Anderson,2023-02-20,10
Bedford,2023-02-20,13
Bledsoe,2023-02-20,1
Blount,2023-02-20,23
Bradley,2023-02-20,13
Campbell,2023-02-20,2
Cannon,2023-02-20,2
Carter,2023-02-20,0
Cheatham,2023-02-20,15
Chester,2023-02-20,1
Claiborne,2023-02-20,66
Cocke,2023-02-20,5
Coffee,2023-02-20,11
Cumberland,2023-02-20,1142
Davidson,2023-02-20,51
DeKalb,2023-02-20,0
Dickson,2023-02-20,0
Dyer,2023-02-20,6
Fayette,2023-02-20,1
Fentress,2023-02-20,66
Franklin,2023-02-20,2
Gibson,2023-02-20,87
Giles,2023-02-20,9
Grainger,2023-02-20,0
Greene,2023-02-20,2
Grundy,2023-02-20,3
Hamblen,2023-02-20,0
Hamilton,2023-02-20,3
Hawkins,2023-02-20,75
Haywood,2023-02-20,10
Henry,2023-02-20,12
Hickman,2023-02-20,0
Jefferson,2023-02-20,27
Knox,2023-02-20,80
Lawrence,2023-02-20,1031
Lincoln,2023-02-20,0
Macon,2023-02-20,157
Madison,2023-02-20,47
Marshall,2023-02-20,5
Maury,2023-02-20,3
McMinn,2023-02-20,8
Meigs,2023-02-20,1
Monroe,2023-02-20,3
Montgomery,2023-02-20,2
Moore,2023-02-20,119
Obion,2023-02-20,4
Pickett,2023-02-20,1
Rhea,2023-02-20,269
Roane,2023-02-20,53
Robertson,2023-02-20,40
Rutherford,2023-02-20,21
Scott,2023-02-20,0
Sevier,2023-02-20,2
Shelby,2023-02-20,1690
Smith,2023-02-20,0
Sullivan,2023-02-20,780
Sumner,2023-02-20,3
Trousdale,2023-02-20,0
Union,2023-02-20,0
Warren,2023-02-20,0
Washington,2023-02-20,977
Wayne,2023-02-20,7
Williamson,2023-02-20,18
Wilson,2023-02-20,4
Anderson,2023-02-21,49
Bedford,2023-02-21,11
Bledsoe,2023-02-21,1
Blount,2023-02-21,11
Bradley,2023-02-21,15
Campbell,2023-02-21,4
Cannon,2023-02-21,7
Cheatham,2023-02-21,14
Chester,2023-02-21,45
Claiborne,2023-02-21,67
Cocke,2023-02-21,1
Coffee,2023-02-21,3
Cumberland,2023-02-21,14
Davidson,2023-02-21,21
DeKalb,2023-02-21,0
Dickson,2023-02-21,0
Fayette,2023-02-21,1
Fentress,2023-02-21,17
Franklin,2023-02-21,762
Gibson,2023-02-21,159
Giles,2023-02-21,1
Grainger,2023-02-21,6
Greene,2023-02-21,11
Grundy,2023-02-21,2
Hamblen,2023-02-21,15
Hamilton,2023-02-21,1
Hardeman,2023-02-21,7
Hawkins,2023-02-21,33
Haywood,2023-02-21,5
Hickman,2023-02-21,0
Jefferson,2023-02-21,1
Knox,2023-02-21,502
Lawrence,2023-02-21,4
Lincoln,2023-02-21,1
Loudon,2023-02-21,2
Macon,2023-02-21,1
Madison,2023-02-21,22
Marion,2023-02-21,1
Marshall,2023-02-21,19
Maury,2023-02-21,38
McMinn,2023-02-21,8
Monroe,2023-02-21,5
Montgomery,2023-02-21,144
Moore,2023-02-21,1
Obion,2023-02-21,2
Polk,2023-02-21,1
Rhea,2023-02-21,13
Robertson,2023-02-21,89
Rutherford,2023-02-21,297
Sequatchie,2023-02-21,1
Sevier,2023-02-21,1694
Shelby,2023-02-21,125
Smith,2023-02-21,0
Stewart,2023-02-21,1
Sullivan,2023-02-21,14
Sumner,2023-02-21,9
Tipton,2023-02-21,2
Trousdale,2023-02-21,11
Union,2023-02-21,7
Warren,2023-02-21,0
Washington,2023-02-21,274
White,2023-02-21,8
Williamson,2023-02-21,24
Wilson,2023-02-21,8
Anderson,2023-02-22,97
Bedford,2023-02-22,1458
Bledsoe,2023-02-22,12
Blount,2023-02-22,480
Bradley,2023-02-22,157
Campbell,2023-02-22,75
Cannon,2023-02-22,2
Carter,2023-02-22,0
Cheatham,2023-02-22,139
Chester,2023-02-22,771
Claiborne,2023-02-22,13
Clay,2023-02-22,49
Cocke,2023-02-22,76
Coffee,2023-02-22,14
Crockett,2023-02-22,494
Cumberland,2023-02-22,2
Davidson,2023-02-22,207
Dyer,2023-02-22,1
Fayette,2023-02-22,158
Fentress,2023-02-22,1
Franklin,2023-02-22,1
Gibson,2023-02-22,140
Giles,2023-02-22,18
Grainger,2023-02-22,2
Greene,2023-02-22,40
Grundy,2023-02-22,5
Hamblen,2023-02-22,3
Hamilton,2023-02-22,1
Hancock,2023-02-22,11
Hawkins,2023-02-22,842
Haywood,2023-02-22,1
Henry,2023-02-22,1
Jefferson,2023-02-22,2
Knox,2023-02-22,138
Lauderdale,2023-02-22,365
Lawrence,2023-02-22,3
Loudon,2023-02-22,105
Macon,2023-02-22,57
Madison,2023-02-22,28
Marion,2023-02-22,3
Marshall,2023-02-22,1
Maury,2023-02-22,44
McMinn,2023-02-22,38
Meigs,2023-02-22,3
Monroe,2023-02-22,20
Montgomery,2023-02-22,1204
Moore,2023-02-22,47
Obion,2023-02-22,21
Polk,2023-02-22,35
Putnam,2023-02-22,38
Rhea,2023-02-22,102
Roane,2023-02-22,62
Robertson,2023-02-22,694
Rutherford,2023-02-22,14
Sevier,2023-02-22,49
Shelby,2023-02-22,2681
Smith,2023-02-22,1
Stewart,2023-02-22,93
Sullivan,2023-02-22,190
Sumner,2023-02-22,13
Tipton,2023-02-22,38
Unicoi,2023-02-22,0
Union,2023-02-22,352
Washington,2023-02-22,393
Williamson,2023-02-22,659
Wilson,2023-02-22,3
Anderson,2023-02-23,3
Bedford,2023-02-23,695
Bledsoe,2023-02-23,8
Blount,2023-02-23,3891
Bradley,2023-02-23,147
Campbell,2023-02-23,56
Cannon,2023-02-23,0
Cheatham,2023-02-23,4
Claiborne,2023-02-23,4
Cocke,2023-02-23,79
Coffee,2023-02-23,14
Crockett,2023-02-23,7
Cumberland,2023-02-23,1
Davidson,2023-02-23,34
Fayette,2023-02-23,2
Fentress,2023-02-23,1
Franklin,2023-02-23,3
Gibson,2023-02-23,6
Giles,2023-02-23,4
Grainger,2023-02-23,0
Greene,2023-02-23,11
Grundy,2023-02-23,2
Hamblen,2023-02-23,5
Hamilton,2023-02-23,7
Hawkins,2023-02-23,22
Henry,2023-02-23,6457
Jefferson,2023-02-23,79
Knox,2023-02-23,72
Lawrence,2023-02-23,13
Lewis,2023-02-23,0
Lincoln,2023-02-23,0
Loudon,2023-02-23,114
Madison,2023-02-23,15
Marion,2023-02-23,3
Marshall,2023-02-23,2
Maury,2023-02-23,100
McMinn,2023-02-23,2
Meigs,2023-02-23,1
Monroe,2023-02-23,85
Montgomery,2023-02-23,80
Moore,2023-02-23,17
Overton,2023-02-23,19
Polk,2023-02-23,1
Roane,2023-02-23,35
Robertson,2023-02-23,5
Rutherford,2023-02-23,33
Sequatchie,2023-02-23,5
Sevier,2023-02-23,22
Shelby,2023-02-23,1518
Stewart,2023-02-23,1273
Sullivan,2023-02-23,60
Sumner,2023-02-23,117
Tipton,2023-02-23,49
Union,2023-02-23,4
Warren,2023-02-23,0
Washington,2023-02-23,639
Williamson,2023-02-23,70
Wilson,2023-02-23,54
Anderson,2023-02-24,969
Bedford,2023-02-24,1
Blount,2023-02-24,11
Bradley,2023-02-24,10
Campbell,2023-02-24,53
Cannon,2023-02-24,1
Cheatham,2023-02-24,7
Chester,2023-02-24,3
Claiborne,2023-02-24,62
Cocke,2023-02-24,29
Coffee,2023-02-24,6
Cumberland,2023-02-24,1
Davidson,2023-02-24,10
DeKalb,2023-02-24,0
Dickson,2023-02-24,0
Fayette,2023-02-24,6
Franklin,2023-02-24,1
Gibson,2023-02-24,2
Grainger,2023-02-24,51
Greene,2023-02-24,4
Grundy,2023-02-24,2
Hamblen,2023-02-24,6
Hamilton,2023-02-24,1
Hardeman,2023-02-24,0
Hawkins,2023-02-24,24
Haywood,2023-02-24,1
Henry,2023-02-24,13
Hickman,2023-02-24,0
Jefferson,2023-02-24,2
Knox,2023-02-24,41
Lawrence,2023-02-24,2
Loudon,2023-02-24,23
Macon,2023-02-24,10
Madison,2023-02-24,9
Marion,2023-02-24,1
Marshall,2023-02-24,9
Maury,2023-02-24,29
McMinn,2023-02-24,10
Monroe,2023-02-24,55
Montgomery,2023-02-24,10
Moore,2023-02-24,2
Obion,2023-02-24,3
Rhea,2023-02-24,1
Roane,2023-02-24,35
Robertson,2023-02-24,2
Rutherford,2023-02-24,5
Sevier,2023-02-24,13
Shelby,2023-02-24,1664
Smith,2023-02-24,0
Stewart,2023-02-24,9
Sullivan,2023-02-24,20
Sumner,2023-02-24,13
Tipton,2023-02-24,24
Trousdale,2023-02-24,0
Unicoi,2023-02-24,0
Union,2023-02-24,2
Warren,2023-02-24,0
Washington,2023-02-24,17
Williamson,2023-02-24,5
Wilson,2023-02-24,9
Anderson,2023-02-25,16
Bledsoe,2023-02-25,1
Blount,2023-02-25,98
Bradley,2023-02-25,10
Campbell,2023-02-25,40
Cannon,2023-02-25,1
Chester,2023-02-25,1
Claiborne,2023-02-25,49
Cocke,2023-02-25,20
Coffee,2023-02-25,1
Crockett,2023-02-25,67
Cumberland,2023-02-25,1
Davidson,2023-02-25,2921
Gibson,2023-02-25,5
Grainger,2023-02-25,5
Greene,2023-02-25,141
Grundy,2023-02-25,3
Hamblen,2023-02-25,0
Hamilton,2023-02-25,1
Hancock,2023-02-25,8
Hardeman,2023-02-25,3
Hawkins,2023-02-25,726
Henry,2023-02-25,17
Jefferson,2023-02-25,12
Knox,2023-02-25,47
Lawrence,2023-02-25,5
Loudon,2023-02-25,1
Madison,2023-02-25,4
Marion,2023-02-25,2
Marshall,2023-02-25,2
McMinn,2023-02-25,13
Meigs,2023-02-25,1
Monroe,2023-02-25,1
Montgomery,2023-02-25,127
Obion,2023-02-25,1
Pickett,2023-02-25,0
Polk,2023-02-25,95
Putnam,2023-02-25,1
Robertson,2023-02-25,1
Rutherford,2023-02-25,1
Scott,2023-02-25,0
Sevier,2023-02-25,1719
Shelby,2023-02-25,102
Sullivan,2023-02-25,118
Sumner,2023-02-25,39
Tipton,2023-02-25,1
Washington,2023-02-25,140
Williamson,2023-02-25,2
Wilson,2023-02-25,1
Anderson,2023-02-26,0
Bedford,2023-02-26,1
Blount,2023-02-26,157
Bradley,2023-02-26,20
Campbell,2023-02-26,53
Cannon,2023-02-26,2
Chester,2023-02-26,2
Claiborne,2023-02-26,79
Cocke,2023-02-26,49
Coffee,2023-02-26,3
Crockett,2023-02-26,1
Cumberland,2023-02-26,1
Davidson,2023-02-26,416
Fayette,2023-02-26,3
Franklin,2023-02-26,11
Gibson,2023-02-26,25
Giles,2023-02-26,4
Grainger,2023-02-26,14
Greene,2023-02-26,486
Grundy,2023-02-26,1
Hamblen,2023-02-26,0
Hawkins,2023-02-26,38
Jefferson,2023-02-26,33
Knox,2023-02-26,58
Lawrence,2023-02-26,1
Madison,2023-02-26,158
Marion,2023-02-26,1
Maury,2023-02-26,10
McMinn,2023-02-26,1
Monroe,2023-02-26,18
Montgomery,2023-02-26,93
Obion,2023-02-26,1
Polk,2023-02-26,67
Robertson,2023-02-26,3
Rutherford,2023-02-26,3
Sevier,2023-02-26,70
Shelby,2023-02-26,987
Sullivan,2023-02-26,4
Sumner,2023-02-26,858
Tipton,2023-02-26,1
Union,2023-02-26,0
Washington,2023-02-26,22
Williamson,2023-02-26,2
Wilson,2023-02-26,54
Anderson,2023-02-27,41
Bedford,2023-02-27,1122
Blount,2023-02-27,638
Bradley,2023-02-27,203
Campbell,2023-02-27,80
Cannon,2023-02-27,2
Cheatham,2023-02-27,102
Chester,2023-02-27,32
Claiborne,2023-02-27,35
Clay,2023-02-27,10
Cocke,2023-02-27,102
Coffee,2023-02-27,7
Cumberland,2023-02-27,24
Davidson,2023-02-27,5192
DeKalb,2023-02-27,0
Dickson,2023-02-27,0
Dyer,2023-02-27,1
Fayette,2023-02-27,22
Fentress,2023-02-27,6
Franklin,2023-02-27,736
Giles,2023-02-27,925
Grainger,2023-02-27,17
Greene,2023-02-27,166
Grundy,2023-02-27,3
Hamblen,2023-02-27,158
Hamilton,2023-02-27,105
Hancock,2023-02-27,79
Hawkins,2023-02-27,22
Haywood,2023-02-27,29
Henry,2023-02-27,1213
Hickman,2023-02-27,0
Jefferson,2023-02-27,885
Knox,2023-02-27,4198
Lake,2023-02-27,2
Lauderdale,2023-02-27,157
Lawrence,2023-02-27,253
Loudon,2023-02-27,49
Macon,2023-02-27,296
Madison,2023-02-27,21
Marion,2023-02-27,49
Marshall,2023-02-27,171
Maury,2023-02-27,109
McMinn,2023-02-27,24
Meigs,2023-02-27,664
Monroe,2023-02-27,189
Montgomery,2023-02-27,2758
Moore,2023-02-27,1
Obion,2023-02-27,13
Overton,2023-02-27,2
Pickett,2023-02-27,331
Polk,2023-02-27,7
Putnam,2023-02-27,1
Rhea,2023-02-27,4
Roane,2023-02-27,14
Robertson,2023-02-27,1549
Rutherford,2023-02-27,8
Sequatchie,2023-02-27,46
Sevier,2023-02-27,1388
Shelby,2023-02-27,4029
Smith,2023-02-27,0
Stewart,2023-02-27,805
Sullivan,2023-02-27,63
Sumner,2023-02-27,1356
Tipton,2023-02-27,2
Trousdale,2023-02-27,0
Union,2023-02-27,89
Warren,2023-02-27,0
Washington,2023-02-27,1132
White,2023-02-27,1
Williamson,2023-02-27,68
Wilson,2023-02-27,5
Anderson,2023-02-28,35
Bedford,2023-02-28,8
Bledsoe,2023-02-28,2
Blount,2023-02-28,96
Bradley,2023-02-28,8
Campbell,2023-02-28,35
Cannon,2023-02-28,2
Cheatham,2023-02-28,5
Chester,2023-02-28,6
Claiborne,2023-02-28,26
Cocke,2023-02-28,35
Coffee,2023-02-28,24
Cumberland,2023-02-28,630
Davidson,2023-02-28,631
DeKalb,2023-02-28,1
Fayette,2023-02-28,21
Fentress,2023-02-28,1
Franklin,2023-02-28,1
Giles,2023-02-28,4
Grainger,2023-02-28,6
Greene,2023-02-28,13
Hamblen,2023-02-28,7
Hamilton,2023-02-28,1
Hardeman,2023-02-28,0
Hawkins,2023-02-28,38
Haywood,2023-02-28,3
Henry,2023-02-28,23
Jefferson,2023-02-28,463
Knox,2023-02-28,287
Lawrence,2023-02-28,35
Loudon,2023-02-28,42
Macon,2023-02-28,3
Madison,2023-02-28,80
Marion,2023-02-28,38
Marshall,2023-02-28,2
Maury,2023-02-28,6
McMinn,2023-02-28,6
Meigs,2023-02-28,36
Monroe,2023-02-28,2
Montgomery,2023-02-28,24
Moore,2023-02-28,6
Morgan,2023-02-28,0
Overton,2023-02-28,0
Pickett,2023-02-28,0
Polk,2023-02-28,49
Putnam,2023-02-28,0
Rhea,2023-02-28,16
Roane,2023-02-28,0
Robertson,2023-02-28,22
Rutherford,2023-02-28,1446
Scott,2023-02-28,0
Sequatchie,2023-02-28,3
Sevier,2023-02-28,809
Shelby,2023-02-28,775
Stewart,2023-02-28,1
Sullivan,2023-02-28,91
Sumner,2023-02-28,37
Tipton,2023-02-28,9
Union,2023-02-28,13
Van Buren,2023-02-28,4
Washington,2023-02-28,2230
White,2023-02-28,2
Williamson,2023-02-28,16
Wilson,2023-02-28,38
Anderson,2023-03-01,22
Bedford,2023-03-01,23
Bledsoe,2023-03-01,1
Blount,2023-03-01,76
Bradley,2023-03-01,4
Campbell,2023-03-01,65
Cannon,2023-03-01,2
Cheatham,2023-03-01,50
Chester,2023-03-01,1
Claiborne,2023-03-01,98
Cocke,2023-03-01,7
Coffee,2023-03-01,3
Crockett,2023-03-01,1
Cumberland,2023-03-01,30
Davidson,2023-03-01,1052
Dyer,2023-03-01,7
Fayette,2023-03-01,1
Fentress,2023-03-01,9
Franklin,2023-03-01,112
Gibson,2023-03-01,142
Giles,2023-03-01,4
Grainger,2023-03-01,1
Greene,2023-03-01,235
Grundy,2023-03-01,33
Hamblen,2023-03-01,2
Hamilton,2023-03-01,1
Hancock,2023-03-01,91
Hawkins,2023-03-01,9
Haywood,2023-03-01,27
Jefferson,2023-03-01,63
Knox,2023-03-01,544
Lauderdale,2023-03-01,2
Lawrence,2023-03-01,81
Macon,2023-03-01,5
Madison,2023-03-01,9
Marion,2023-03-01,48
Marshall,2023-03-01,10
Maury,2023-03-01,4
McMinn,2023-03-01,42
Meigs,2023-03-01,32
Monroe,2023-03-01,7
Montgomery,2023-03-01,81
Moore,2023-03-01,29
Obion,2023-03-01,14
Overton,2023-03-01,1
Pickett,2023-03-01,1
Polk,2023-03-01,49
Rhea,2023-03-01,1
Roane,2023-03-01,1
Robertson,2023-03-01,3
Rutherford,2023-03-01,476
Scott,2023-03-01,0
Sevier,2023-03-01,37
Shelby,2023-03-01,3259
Stewart,2023-03-01,36
Sullivan,2023-03-01,365
Sumner,2023-03-01,7
Tipton,2023-03-01,398
Union,2023-03-01,6
Washington,2023-03-01,3
White,2023-03-01,6
Williamson,2023-03-01,7
Wilson,2023-03-01,67
Anderson,2023-03-02,47
Bedford,2023-03-02,45
Bledsoe,2023-03-02,27
Blount,2023-03-02,144
Bradley,2023-03-02,84
Campbell,2023-03-02,224
Cheatham,2023-03-02,5
Chester,2023-03-02,2
Claiborne,2023-03-02,8762
Cocke,2023-03-02,5
Cumberland,2023-03-02,307
Davidson,2023-03-02,192
Fayette,2023-03-02,135
Fentress,2023-03-02,8
Franklin,2023-03-02,2
Gibson,2023-03-02,7
Giles,2023-03-02,4
Grainger,2023-03-02,880
Greene,2023-03-02,30
Grundy,2023-03-02,39
Hamblen,2023-03-02,32
Hamilton,2023-03-02,1608
Hancock,2023-03-02,118
Hawkins,2023-03-02,129
Haywood,2023-03-02,2
Henry,2023-03-02,21
Jefferson,2023-03-02,100
Knox,2023-03-02,3241
Lauderdale,2023-03-02,1
Lawrence,2023-03-02,28
Loudon,2023-03-02,2
Macon,2023-03-02,7
Madison,2023-03-02,59
Marion,2023-03-02,76
Marshall,2023-03-02,1
Maury,2023-03-02,1520
McMinn,2023-03-02,64
Meigs,2023-03-02,761
Monroe,2023-03-02,57
Montgomery,2023-03-02,987
Moore,2023-03-02,23
Morgan,2023-03-02,1
Obion,2023-03-02,23
Polk,2023-03-02,26
Rhea,2023-03-02,704
Roane,2023-03-02,37
Robertson,2023-03-02,5
Rutherford,2023-03-02,4
Sequatchie,2023-03-02,1
Sevier,2023-03-02,517
Shelby,2023-03-02,2942
Stewart,2023-03-02,3
Sullivan,2023-03-02,19
Sumner,2023-03-02,53
Tipton,2023-03-02,22
Union,2023-03-02,4
Washington,2023-03-02,55
Williamson,2023-03-02,3130
Wilson,2023-03-02,67
Anderson,2023-03-03,778
Bedford,2023-03-03,4563
Bledsoe,2023-03-03,1256
Blount,2023-03-03,13526
Bradley,2023-03-03,3179
Campbell,2023-03-03,7845
Cannon,2023-03-03,78
Cheatham,2023-03-03,7239
Chester,2023-03-03,2397
Claiborne,2023-03-03,1325
Clay,2023-03-03,1953
Cocke,2023-03-03,1895
Coffee,2023-03-03,1086
Crockett,2023-03-03,5026
Cumberland,2023-03-03,5904
Davidson,2023-03-03,104359
DeKalb,2023-03-03,1
Dickson,2023-03-03,24
Dyer,2023-03-03,965
Fayette,2023-03-03,2597
Fentress,2023-03-03,5594
Franklin,2023-03-03,3498
Gibson,2023-03-03,4098
Giles,2023-03-03,5760
Grainger,2023-03-03,1369
Greene,2023-03-03,7
Grundy,2023-03-03,813
Hamblen,2023-03-03,233
Hamilton,2023-03-03,2573
Hancock,2023-03-03,90
Hardeman,2023-03-03,414
Hawkins,2023-03-03,688
Haywood,2023-03-03,1704
Henderson,2023-03-03,176
Henry,2023-03-03,13970
Hickman,2023-03-03,27
Houston,2023-03-03,0
Jefferson,2023-03-03,1088
Knox,2023-03-03,20927
Lake,2023-03-03,154
Lauderdale,2023-03-03,60
Lawrence,2023-03-03,8889
Lewis,2023-03-03,6
Lincoln,2023-03-03,189
Loudon,2023-03-03,2879
Macon,2023-03-03,4785
Madison,2023-03-03,28099
Marion,2023-03-03,2345
Marshall,2023-03-03,2027
Maury,2023-03-03,2882
McMinn,2023-03-03,3518
Meigs,2023-03-03,1516
Monroe,2023-03-03,4745
Montgomery,2023-03-03,48425
Moore,2023-03-03,816
Morgan,2023-03-03,126
Obion,2023-03-03,4314
Overton,2023-03-03,312
Pickett,2023-03-03,726
Polk,2023-03-03,3708
Putnam,2023-03-03,1311
Rhea,2023-03-03,969
Roane,2023-03-03,1390
Robertson,2023-03-03,9431
Rutherford,2023-03-03,5070
Scott,2023-03-03,33
Sequatchie,2023-03-03,1640
Sevier,2023-03-03,5324
Shelby,2023-03-03,31058
Smith,2023-03-03,1
Stewart,2023-03-03,6923
Sullivan,2023-03-03,2980
Sumner,2023-03-03,24019
Tipton,2023-03-03,3181
Trousdale,2023-03-03,1201
Unicoi,2023-03-03,26
Union,2023-03-03,602
Van Buren,2023-03-03,48
Warren,2023-03-03,1
Washington,2023-03-03,5408
Wayne,2023-03-03,34
White,2023-03-03,658
Williamson,2023-03-03,8667
Wilson,2023-03-03,5289
Anderson,2023-03-04,191
Bedford,2023-03-04,2263
Bledsoe,2023-03-04,915
Blount,2023-03-04,4321
Bradley,2023-03-04,2966
Campbell,2023-03-04,1128
Cannon,2023-03-04,2
Cheatham,2023-03-04,3434
Chester,2023-03-04,369
Claiborne,2023-03-04,566
Clay,2023-03-04,249
Cocke,2023-03-04,1845
Coffee,2023-03-04,268
Crockett,2023-03-04,99
Cumberland,2023-03-04,1301
Davidson,2023-03-04,57461
Dyer,2023-03-04,165
Fayette,2023-03-04,843
Fentress,2023-03-04,2406
Franklin,2023-03-04,460
Gibson,2023-03-04,827
Giles,2023-03-04,180
Grainger,2023-03-04,95
Greene,2023-03-04,40
Grundy,2023-03-04,902
Hamblen,2023-03-04,29
Hamilton,2023-03-04,1567
Hancock,2023-03-04,4
Hardeman,2023-03-04,93
Hawkins,2023-03-04,462
Haywood,2023-03-04,167
Henderson,2023-03-04,53
Henry,2023-03-04,8777
Hickman,2023-03-04,24
Jefferson,2023-03-04,69
Knox,2023-03-04,6758
Lake,2023-03-04,9
Lauderdale,2023-03-04,28
Lawrence,2023-03-04,377
Lewis,2023-03-04,1
Lincoln,2023-03-04,189
Loudon,2023-03-04,711
Macon,2023-03-04,1166
Madison,2023-03-04,1016
Marion,2023-03-04,861
Marshall,2023-03-04,125
Maury,2023-03-04,132
McMinn,2023-03-04,2476
Meigs,2023-03-04,750
Monroe,2023-03-04,1100
Montgomery,2023-03-04,20813
Moore,2023-03-04,178
Morgan,2023-03-04,16
Obion,2023-03-04,556
Overton,2023-03-04,103
Pickett,2023-03-04,430
Polk,2023-03-04,2292
Putnam,2023-03-04,6
Rhea,2023-03-04,392
Roane,2023-03-04,61
Robertson,2023-03-04,9442
Rutherford,2023-03-04,268
Scott,2023-03-04,33
Sequatchie,2023-03-04,569
Sevier,2023-03-04,962
Shelby,2023-03-04,3535
Smith,2023-03-04,1
Stewart,2023-03-04,2417
Sullivan,2023-03-04,2868
Sumner,2023-03-04,12652
Tipton,2023-03-04,24
Trousdale,2023-03-04,114
Union,2023-03-04,169
Van Buren,2023-03-04,95
Washington,2023-03-04,668
Wayne,2023-03-04,5
White,2023-03-04,25
Williamson,2023-03-04,758
Wilson,2023-03-04,314
Anderson,2023-03-05,38
Bledsoe,2023-03-05,149
Blount,2023-03-05,335
Bradley,2023-03-05,1269
Campbell,2023-03-05,727
Cheatham,2023-03-05,1852
Chester,2023-03-05,8
Claiborne,2023-03-05,37
Cocke,2023-03-05,1
Coffee,2023-03-05,1
Cumberland,2023-03-05,57
Davidson,2023-03-05,14419
Fayette,2023-03-05,21
Fentress,2023-03-05,348
Franklin,2023-03-05,2
Gibson,2023-03-05,1
